"p_id","short_text","style","confidence","comments","data","consent","feedback","style_score","confidence_score","label","text_id","pred_gender","Submission id","Status","Custom study tncs accepted at","Started at","Completed at","Reviewed at","Archived at","Time taken","Completion code","Total approvals","Age","Sex","Ethnicity simplified","Country of birth","Country of residence","Nationality","Language","Student status","Employment status","URL","Gender"
"657b0ede27d064a99e80f7f2","Education of a nation rests equally on which the child gets more out of the educational process in the early years of his lifetime, when minimum standards of behavior are planted just by parents, but then they are going to supplemented by a thorough schooling at different grades.","1","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"PAN13-EN","I agree",NA,1,2,"male","1607a2f7d5dec66995009be35be50b92","male","679c6777a4577f001dc3fb33","APPROVED","Not Applicable",2025-01-31 06:03:28.604,2025-01-31 06:13:45.936,2025-02-02 22:17:35.378,2025-01-31 06:13:46.667689,618,"C1DSW210",588,"26","Female","White","United States","United States","United States","English","No","Unemployed (and job seeking)",NA,NA
"657b0ede27d064a99e80f7f2","Shit Lyfz so depressing here in RAK ; ...Plzzzz Cheer Me Frnds......I dont want to die........I am in boring college.......Dont have any gud frnds...........And most of all.....No Gurls....!!!","5","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PAN13-EN","I agree",NA,5,4,"female","160d076ab07314735185a98448d005ac","male","679c6777a4577f001dc3fb33","APPROVED","Not Applicable",2025-01-31 06:03:28.604,2025-01-31 06:13:45.936,2025-02-02 22:17:35.378,2025-01-31 06:13:46.667689,618,"C1DSW210",588,"26","Female","White","United States","United States","United States","English","No","Unemployed (and job seeking)",NA,NA
"657b0ede27d064a99e80f7f2","I took my son to the parade in July. We honored the veterans as they rode through parade. As the fireworks detonated, the floats drove past the dealership. We clapped as the trombones passed with all the musicians. The local school put on a performance. Every year, the snow fall begins around the same time.","3","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"PASTEL","I agree",NA,3,2,"Female","12908",NA,"679c6777a4577f001dc3fb33","APPROVED","Not Applicable",2025-01-31 06:03:28.604,2025-01-31 06:13:45.936,2025-02-02 22:17:35.378,2025-01-31 06:13:46.667689,618,"C1DSW210",588,"26","Female","White","United States","United States","United States","English","No","Unemployed (and job seeking)",NA,NA
"657b0ede27d064a99e80f7f2","When in the woods, I saw such gigantic spider webs I needed to keep walking! There was this giant spider that was so nasty and plump, and it was sitting on a leaf. Although I was scared, I was still curious as to how a web that big was made from that type of small spider. After examining the web, I walked out of the woods, and started walking towards my route home, where I was waiting for the subway. On the way into the station, I saw this unique art show display, which was a very cool pyramid-like creation.","4","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"PASTEL","I agree",NA,4,2,"Female","2299",NA,"679c6777a4577f001dc3fb33","APPROVED","Not Applicable",2025-01-31 06:03:28.604,2025-01-31 06:13:45.936,2025-02-02 22:17:35.378,2025-01-31 06:13:46.667689,618,"C1DSW210",588,"26","Female","White","United States","United States","United States","English","No","Unemployed (and job seeking)",NA,NA
"657b0ede27d064a99e80f7f2","Work!! Work!! I hate my workplace!!! Well for one my car stereo got stolen from work over the weekend while i was working...I wold have saved myself $300 my calling off...Aurgh!!! Now they are causeing major problems with my vacation time...have place rented and they are saying they CANT give me the first weekend of my vacation off. I'm about to quit.","3","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"BLOG","I agree",NA,3,2,"female","3222496","female","679c6777a4577f001dc3fb33","APPROVED","Not Applicable",2025-01-31 06:03:28.604,2025-01-31 06:13:45.936,2025-02-02 22:17:35.378,2025-01-31 06:13:46.667689,618,"C1DSW210",588,"26","Female","White","United States","United States","United States","English","No","Unemployed (and job seeking)",NA,NA
"657b0ede27d064a99e80f7f2","It's easy to forget the true meaning of this day, what with all the important things we have to do like homework, barbecues, swimming, and otherwise enjoying life. All of these things are possible because of the great nation that we live in, a nation that those who came before us died to create and defend. Try and remember those who fought and died for our country on every day of the year, and especially today.","4","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"BLOG","I agree",NA,4,3,"male","3293930","male","679c6777a4577f001dc3fb33","APPROVED","Not Applicable",2025-01-31 06:03:28.604,2025-01-31 06:13:45.936,2025-02-02 22:17:35.378,2025-01-31 06:13:46.667689,618,"C1DSW210",588,"26","Female","White","United States","United States","United States","English","No","Unemployed (and job seeking)",NA,NA
"657b0ede27d064a99e80f7f2","OMG it is so hot and humid! Today was this close to being absolutely horrible, but there was one saving grace, and I'll save that for the end of this post. So, today I realized the full extent of the work I have to do (and should be doing now, but its too fucking HOT to stay focused) and have not done. All of my classes where boring as hell, History was the usual blend of note taking and sitting around with nothing to do, but today it was like a sauna (this is not good).","2","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"BLOG","I agree",NA,2,3,"male","3311002","male","679c6777a4577f001dc3fb33","APPROVED","Not Applicable",2025-01-31 06:03:28.604,2025-01-31 06:13:45.936,2025-02-02 22:17:35.378,2025-01-31 06:13:46.667689,618,"C1DSW210",588,"26","Female","White","United States","United States","United States","English","No","Unemployed (and job seeking)",NA,NA
"657b0ede27d064a99e80f7f2","Ahh finally the weekend a time for relaxing but i will do that later, today has been pretty fun there has been a very relaxed atmosphere in lessons today. Physics was fun having a water fight (again) while using a big electric thingy... hmm not really a good idea now was it meh nevermind of course i had to use the big electric thing (it's like one of thosse things which make your hair go up) so I am holding on to it while evryone was touching me... ;)","3","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"BLOG","I agree",NA,3,3,"male","3308440","male","679c6777a4577f001dc3fb33","APPROVED","Not Applicable",2025-01-31 06:03:28.604,2025-01-31 06:13:45.936,2025-02-02 22:17:35.378,2025-01-31 06:13:46.667689,618,"C1DSW210",588,"26","Female","White","United States","United States","United States","English","No","Unemployed (and job seeking)",NA,NA
"657b0ede27d064a99e80f7f2","My parents are a bunch of people... Nothing more than that really... They're cranky, and don't do anything unless they get five times of what you get out of it. I asked if they would take me Circuit city, a while ago... They still haven't. And they said the would take me today, on Monday. So, my 'mother' asked if I was expecting them to take me, and I answered her with a 'no'. She said 'Alright.' I then asked her later, and she said 'I was basing my decision on whether you had expected me to. So, she gets her way, again.","3","1: Not Confident. You were unsure or found the text ambiguous",NA,"BLOG","I agree",NA,3,1,"male","3311341","female","679c6777a4577f001dc3fb33","APPROVED","Not Applicable",2025-01-31 06:03:28.604,2025-01-31 06:13:45.936,2025-02-02 22:17:35.378,2025-01-31 06:13:46.667689,618,"C1DSW210",588,"26","Female","White","United States","United States","United States","English","No","Unemployed (and job seeking)",NA,NA
"657b0ede27d064a99e80f7f2","I've been thinkin bout yesterdae...i talked to muh homie pimp ova tha phone yest afta i msged gd nyt to Y...mayb i'm too fast to jump to conclusions..dat's whut muh homie pimp said..he said i only know Y fer lyk bout two months..and i'm alwayz assumin thiz that..assumin that she doesn't know real/harsh lyf..assumin that she wuz angry at me when i failed to meet her up..diz isn't how i'm supposed to take things..","5","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"BLOG","I agree",NA,5,2,"male","3316602","female","679c6777a4577f001dc3fb33","APPROVED","Not Applicable",2025-01-31 06:03:28.604,2025-01-31 06:13:45.936,2025-02-02 22:17:35.378,2025-01-31 06:13:46.667689,618,"C1DSW210",588,"26","Female","White","United States","United States","United States","English","No","Unemployed (and job seeking)",NA,NA
"657b0ede27d064a99e80f7f2","Decisions, decisions…. sometimes they can truly be a pain in the derriere! When a friend of yours operates on a family member who also happens to be one of your employers and performs the surgery wrong, the question then becomes what do you do? Well of course the surgery needs to be performed again, but who performs this time? Do allow the prior physician to rectify the problem, or seek out some other surgeon? It’s a situation that places you in an awkward position for future work.","2","1: Not Confident. You were unsure or found the text ambiguous",NA,"BLOG","I agree",NA,2,1,"male","3327346","male","679c6777a4577f001dc3fb33","APPROVED","Not Applicable",2025-01-31 06:03:28.604,2025-01-31 06:13:45.936,2025-02-02 22:17:35.378,2025-01-31 06:13:46.667689,618,"C1DSW210",588,"26","Female","White","United States","United States","United States","English","No","Unemployed (and job seeking)",NA,NA
"657b0ede27d064a99e80f7f2","This is what I still have left to pack. /(-.-)\\ As you can see above, today I was Getting a few last-minute items taken care over before I make my way to Tokyo on the 31st of this month. Until now I have been looking at this large pile of clothing and putting off packing it up until the eleventh hour. Now it's crunch-time and I have to have it all taken care of before the 30th. I know I really shouldn't be procrastinating so much.","3","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"BLOG","I agree",NA,3,3,"male","3313320","male","679c6777a4577f001dc3fb33","APPROVED","Not Applicable",2025-01-31 06:03:28.604,2025-01-31 06:13:45.936,2025-02-02 22:17:35.378,2025-01-31 06:13:46.667689,618,"C1DSW210",588,"26","Female","White","United States","United States","United States","English","No","Unemployed (and job seeking)",NA,NA
"657b0ede27d064a99e80f7f2","If music is said to tame the savage beast, then let's review a couple to tame our hectic lives. A song is like a 5 minute journey into a world of pure freedom. Freedom that knows no boundaries. Freedom people and nations preach about that we can only dream of... Mostly likened to bands like Travis and Coldplay, I would say they're rather in a league of their own. Comparisons aside, let their music convince you. Hopes and Fears opens with Somewhere Only We Know , dismissing your doubts on a no-guitar policy.","3","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"BLOG","I agree",NA,3,2,"male","3225913","male","679c6777a4577f001dc3fb33","APPROVED","Not Applicable",2025-01-31 06:03:28.604,2025-01-31 06:13:45.936,2025-02-02 22:17:35.378,2025-01-31 06:13:46.667689,618,"C1DSW210",588,"26","Female","White","United States","United States","United States","English","No","Unemployed (and job seeking)",NA,NA
"657b0ede27d064a99e80f7f2","Woooooooo!!!!!!! THe Plane flown off liao......Raine PANG SEH me!! last minute say cannot go kayaking....anyway...slept till 2pm. Today's fitness programme was very much similar to yesterday's. Just did 20 more full squats. My thighs quite stiff now.","1","1: Not Confident. You were unsure or found the text ambiguous",NA,"BLOG","I agree",NA,1,1,"male","3215088","female","679c6777a4577f001dc3fb33","APPROVED","Not Applicable",2025-01-31 06:03:28.604,2025-01-31 06:13:45.936,2025-02-02 22:17:35.378,2025-01-31 06:13:46.667689,618,"C1DSW210",588,"26","Female","White","United States","United States","United States","English","No","Unemployed (and job seeking)",NA,NA
"657b0ede27d064a99e80f7f2","I went to my dinner dance yesterday, and it was pretty fun ^_^, but i managed to do a drawing.....that I'll post when I get my scanner working. So till then...I'll just be drawing :3 For all you peole looking for Kami Kaze manga, heres the url: urlLink kami kaze I got it off a friend ^_^ Yay! i just came back from the mall and got the Get Backers manga! but talk about expensive! they were about.. $10 each >_
Just updating as usual......","1","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"BLOG","I agree",NA,1,3,"female","3318430","female","679c6777a4577f001dc3fb33","APPROVED","Not Applicable",2025-01-31 06:03:28.604,2025-01-31 06:13:45.936,2025-02-02 22:17:35.378,2025-01-31 06:13:46.667689,618,"C1DSW210",588,"26","Female","White","United States","United States","United States","English","No","Unemployed (and job seeking)",NA,NA
