"p_id","short_text","style","confidence","comments","data","consent","feedback","style_score","confidence_score","label","text_id","mapped_style","round"
"66f3af39161ce99b4ec75a71","This hotel better be worth it. I know I cant affor this place. That dress cost as much as a small car. The dinner was fanc. I'm going to steal some of the teas before I leave.","{'numeric': 5, 'label': 'Very Masculine'}","{'numeric': 3, 'label': 'Moderately Confident. You felt reasonably sure of your judgment but had some doubts', 'full': '3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts'}",NA,"PASTEL","I agree","interesting survey tricky but helpful",5,3,"male","15050",5,3
"66f3af39161ce99b4ec75a71","Lets sit down before the show starts. They went all out this year. I wonder how much it cost this year. These are some quality fireworks. My camera must of run out of film since there is no picture here.","{'numeric': 2, 'label': 'Somewhat Feminine'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}",NA,"PASTEL","I agree","interesting survey tricky but helpful",2,4,"male","157",1,3
"66f3af39161ce99b4ec75a71","We gathered at the convention center The guys were excited for the event We heard an interesting discussion The featured speaker sent a positive message They proudly received their certiifcates","{'numeric': 2, 'label': 'Somewhat Feminine'}","{'numeric': 3, 'label': 'Moderately Confident. You felt reasonably sure of your judgment but had some doubts', 'full': '3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts'}",NA,"PASTEL","I agree","interesting survey tricky but helpful",2,3,"male","17143",1,3
"66f3af39161ce99b4ec75a71","Today was graduation day. All of the kids were smiling. The principal spoke and it was boring. Then the smartest student spoke and it was more boring. After graduation everyone went to a party.","{'numeric': 2, 'label': 'Somewhat Feminine'}","{'numeric': 3, 'label': 'Moderately Confident. You felt reasonably sure of your judgment but had some doubts', 'full': '3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts'}",NA,"PASTEL","I agree","interesting survey tricky but helpful",2,3,"male","17316",1,3
"66f3af39161ce99b4ec75a71","The charity event drew a happy crowd. The first speaker talked about the importance of happiness. The next speaker gave testimony of the joy of liffe. The grand total of giving was in the checks donated to local schools. This wonderful organization leaves happy faces.","{'numeric': 1, 'label': 'Very Feminine'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}",NA,"PASTEL","I agree","interesting survey tricky but helpful",1,4,"male","17751",1,3
"66f3af39161ce99b4ec75a71","This week the location of the organization meeting was changed. It was dry, taking and reading stuff. The supervisors were stupid and I say stuff because I didn't give a lick of attention to the speakers during that meeting. They gave out participatory certificates that were not pretty rad. Pictures were snapped, but I quickly snuck out the back once my time was completed.","{'numeric': 5, 'label': 'Very Masculine'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}",NA,"PASTEL","I agree","interesting survey tricky but helpful",5,4,"female","30011",5,3
"66f3af39161ce99b4ec75a71","It really snowe last night. I hope my ducks aren't cold. My sheep are just chillin. My tractor wont start today. I need to get more propane soon.","{'numeric': 3, 'label': 'Neutral'}","{'numeric': 3, 'label': 'Moderately Confident. You felt reasonably sure of your judgment but had some doubts', 'full': '3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts'}",NA,"PASTEL","I agree","interesting survey tricky but helpful",3,3,"male","19480",3,3
"66f3af39161ce99b4ec75a71","The rock formation was very pretty. A man takes a picture of the pretty rock formation. The man is really interesting in the color contrast in the rock. The rock formation had patches of greenery. The rock formation was by the sea.","{'numeric': 1, 'label': 'Very Feminine'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}",NA,"PASTEL","I agree","interesting survey tricky but helpful",1,4,"female","318960",1,3
"66f3af39161ce99b4ec75a71","Two sisters had a great time on vacation.  First, they climbed up some very large rocks. Then they went to the beach and were playing in the sand. Their father and little sister joined them as they were digging in a tidepool to see what they could find. Their father showed them a little crab that was hiding in one of the tidepools. The crab carries his home on his back. One of the girls drew a picture in the sand of what she would look like if she carried her house on her back.","{'numeric': 1, 'label': 'Very Feminine'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}",NA,"PASTEL","I agree","interesting survey tricky but helpful",1,4,"female","31810",1,3
"66f3af39161ce99b4ec75a71","The art museum had exhibits made of wires. There were also exhibits made of plastic. Farther in there were paintings of landscapes. There were also flowers and oil paintings in the museum. Some of the paintings mimicked the flowers in real life.","{'numeric': 1, 'label': 'Very Feminine'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}",NA,"PASTEL","I agree","interesting survey tricky but helpful",1,4,"female","31266",1,3
"66f3af39161ce99b4ec75a71","I got dinner on the go for tonight. So I sat to have a tea adn relax. I checked the cooker to make sure it was set to slow cook. Then I got ready for my class. Off to taekwondo I go!!","{'numeric': 1, 'label': 'Very Feminine'}","{'numeric': 3, 'label': 'Moderately Confident. You felt reasonably sure of your judgment but had some doubts', 'full': '3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts'}",NA,"PASTEL","I agree","interesting survey tricky but helpful",1,3,"female","30612",1,3
"66f3af39161ce99b4ec75a71","For millions of years, our planet gave birth to different gemstones and crystals which our civilization found ways to make use of them. As an example, stone therapy was a person for the strategies most people found the advantages of such minerals to our entire body. They believe that the energies that transformed these minerals are stored in these stones and they believe that they can harness them for therapeutic.make a wish necklaceThousands of gemstones are being transformed and sold as wearable crystal energy. This is because some people believe in alternative forms of healing.","{'numeric': 1, 'label': 'Very Feminine'}","{'numeric': 3, 'label': 'Moderately Confident. You felt reasonably sure of your judgment but had some doubts', 'full': '3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts'}",NA,"PAN13-EN","I agree","interesting survey tricky but helpful",1,3,"male","18ebc7a2d6865ef6e5c86d2935187de3",1,3
"66f3af39161ce99b4ec75a71","You can have to most expensive and highest quality tools for doing anything, but if you are not competent with using them then your results will be substandard.There are so many varied and highly unique methods to be found with online business, such as immo 94 for example. Another very good point is the huge variation in results that can be observed across the board with a lot of methods.It does not matter about others who perform poorly, you need to pay attention to your self and how you perform.","{'numeric': 5, 'label': 'Very Masculine'}","{'numeric': 3, 'label': 'Moderately Confident. You felt reasonably sure of your judgment but had some doubts', 'full': '3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts'}",NA,"PAN13-EN","I agree","interesting survey tricky but helpful",5,3,"male","18ed87fca06b8f86ba8de2de2d0837c1",5,3
"66f3af39161ce99b4ec75a71","hi guys im egyption amaricen i live in the state for 30 years but i do like to travell a lot and i do like to make friends from all over the world im very simple person i do like watch t.v nice moves i do like going to cinma eat out going to the beack i love the country side to nice and quite away from the city very pieace","{'numeric': 1, 'label': 'Very Feminine'}","{'numeric': 3, 'label': 'Moderately Confident. You felt reasonably sure of your judgment but had some doubts', 'full': '3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts'}",NA,"PAN13-EN","I agree","interesting survey tricky but helpful",1,3,"male","191694dad24dff6773ffdc36e16c96f8",1,3
"66f3af39161ce99b4ec75a71","I had a wonderful day on Sunday, everyone made the day so so nice and then we went for a meal
","{'numeric': 1, 'label': 'Very Feminine'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}",NA,"PAN13-EN","I agree","interesting survey tricky but helpful",1,4,"male","191f6ba86bd8e13eabd486fcb4da0593",1,3
"66f3af39161ce99b4ec75a71","You are not what others say you are because you are way ahead of them.If they say you are a failure then you are a winner because you are the head and not the tail.If they say you are poor,then tell them you are rich for Christ supplies all your needs according to his riches in glory.If they say you are sick,tell them by the stripes of Jesus Christ you are healed.If they say you are not wise,tell them the fear of the Lord is the beginning of wisdom. If they say you are a nobody,tell them you are the apple of the Lord's eye,a holy nation,a royal priesthood.","{'numeric': 1, 'label': 'Very Feminine'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}",NA,"PAN13-EN","I agree","interesting survey tricky but helpful",1,4,"male","194941630fcd20f58801e098c67b73f1",1,3
